ts_iso,ts_ms,run_id,replicate,experiment_elapsed_s,experiment_phase,selected_fault_code,selected_fault_severity,asset_id,schema_version,model_version,sequence_id,sequence_gap,stream_status,synchronisation_status,control_mode,operating_mode,speed_command_pct,target_rpm,actual_rpm,speed_error_rpm,process_heat_load_w,effective_process_heat_load_w,mechanical_load,effective_mechanical_load,ambient_temperature_c,temperature_c,current_a,current_multiplier,vibration_g,vibration_offset_g,power_w,energy_wh,cooling_rate_c_per_s,cooling_efficiency,thermal_resistance_c_per_w,legacy_thermal_eff_index,co2_g,health_overall,health_status,embedded_fault_code,embedded_fault_class_id,embedded_fault_binary_label,embedded_fault_label,embedded_fault_severity,embedded_fault_active,anomaly,ai_fault_code,ai_fault_label,ai_confidence,ai_severity,accepted_commands,rejected_commands
2026-08-19T15:19:36.878Z,1787152776878,FAN_DT_001_F1_S03_R01_20260819T151936,1,0.34,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5493,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.44908,38.01,1.028,1,0.0254,0,207.97,0.0089,0.00126,1,0.18,0.607,0.0021,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:37.905Z,1787152777905,FAN_DT_001_F1_S03_R01_20260819T151936,1,1.367,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5494,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.46191,38.01,1.028,1,0.0254,0,207.97,0.0658,0.00103,1,0.18,0.495,0.0153,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:38.932Z,1787152778932,FAN_DT_001_F1_S03_R01_20260819T151936,1,2.395,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5495,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.47554,38,1.028,1,0.0254,0,207.97,0.1251,0.00078,1,0.18,0.375,0.0291,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:39.963Z,1787152779963,FAN_DT_001_F1_S03_R01_20260819T151936,1,3.425,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5496,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.48944,38,1.028,1,0.0254,0,207.97,0.1843,0.00054,1,0.18,0.258,0.0429,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:40.991Z,1787152780991,FAN_DT_001_F1_S03_R01_20260819T151936,1,4.453,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5497,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.50367,38,1.028,1,0.0254,0,207.97,0.2438,0.0003,1,0.18,0.144,0.0568,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:42.018Z,1787152782018,FAN_DT_001_F1_S03_R01_20260819T151936,1,5.48,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5498,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.51805,38,1.028,1,0.0254,0,207.97,0.3028,0.00006,1,0.18,0.028,0.0706,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:43.053Z,1787152783053,FAN_DT_001_F1_S03_R01_20260819T151936,1,6.515,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5499,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.53276,38,1.028,1,0.0254,0,207.97,0.3622,-0.00018,1,0.18,0.088,0.0844,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:44.069Z,1787152784069,FAN_DT_001_F1_S03_R01_20260819T151936,1,7.532,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5500,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.54765,38,1.028,1,0.0254,0,207.97,0.4214,-0.00041,1,0.18,0.199,0.0982,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:45.100Z,1787152785100,FAN_DT_001_F1_S03_R01_20260819T151936,1,8.563,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5501,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.56278,38,1.028,1,0.0254,0,207.97,0.4805,-0.00067,1,0.18,0.322,0.112,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
2026-08-19T15:19:46.126Z,1787152786126,FAN_DT_001_F1_S03_R01_20260819T151936,1,9.589,BASELINE,F1,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,5502,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.57822,38,1.028,1,0.0254,0,207.97,0.54,-0.00091,1,0.18,0.437,0.1258,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,20,0
