ts_iso,ts_ms,run_id,replicate,experiment_elapsed_s,experiment_phase,selected_fault_code,selected_fault_severity,asset_id,schema_version,model_version,sequence_id,sequence_gap,stream_status,synchronisation_status,control_mode,operating_mode,speed_command_pct,target_rpm,actual_rpm,speed_error_rpm,process_heat_load_w,effective_process_heat_load_w,mechanical_load,effective_mechanical_load,ambient_temperature_c,temperature_c,current_a,current_multiplier,vibration_g,vibration_offset_g,power_w,energy_wh,cooling_rate_c_per_s,cooling_efficiency,thermal_resistance_c_per_w,legacy_thermal_eff_index,co2_g,health_overall,health_status,embedded_fault_code,embedded_fault_class_id,embedded_fault_binary_label,embedded_fault_label,embedded_fault_severity,embedded_fault_active,anomaly,ai_fault_code,ai_fault_label,ai_confidence,ai_severity,accepted_commands,rejected_commands
2026-08-25T21:11:09.286Z,1787692269286,FAN_DT_001_F2_S06_R02_20260825T211108,2,0.291,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,145,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.77115,40.99,1.028,1,0.0254,0,207.97,0.006,0.04537,1,0.18,21.818,0.0014,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:10.294Z,1787692270294,FAN_DT_001_F2_S06_R02_20260825T211108,2,1.299,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,146,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.75519,40.95,1.028,1,0.0254,0,207.97,0.0603,0.04497,1,0.18,21.625,0.0141,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:11.320Z,1787692271320,FAN_DT_001_F2_S06_R02_20260825T211108,2,2.324,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,147,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.73787,40.9,1.028,1,0.0254,0,207.97,0.1196,0.04448,1,0.18,21.386,0.0279,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:12.347Z,1787692272347,FAN_DT_001_F2_S06_R02_20260825T211108,2,3.356,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,148,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.72075,40.86,1.028,1,0.0254,0,207.97,0.1787,0.044,1,0.18,21.159,0.0416,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:13.370Z,1787692273370,FAN_DT_001_F2_S06_R02_20260825T211108,2,4.375,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,149,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.70377,40.81,1.028,1,0.0254,0,207.97,0.2379,0.04355,1,0.18,20.941,0.0554,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:14.415Z,1787692274415,FAN_DT_001_F2_S06_R02_20260825T211108,2,5.42,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,150,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.68689,40.77,1.028,1,0.0254,0,207.97,0.2972,0.04311,1,0.18,20.727,0.0693,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:15.440Z,1787692275440,FAN_DT_001_F2_S06_R02_20260825T211108,2,6.445,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,151,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.67019,40.72,1.028,1,0.0254,0,207.97,0.3565,0.04263,1,0.18,20.498,0.0831,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:16.451Z,1787692276451,FAN_DT_001_F2_S06_R02_20260825T211108,2,7.456,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,152,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.65369,40.68,1.028,1,0.0254,0,207.97,0.4156,0.0422,1,0.18,20.293,0.0968,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:17.477Z,1787692277477,FAN_DT_001_F2_S06_R02_20260825T211108,2,8.482,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,153,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.63737,40.64,1.028,1,0.0254,0,207.97,0.4748,0.04176,1,0.18,20.08,0.1106,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
2026-08-25T21:11:18.509Z,1787692278509,FAN_DT_001_F2_S06_R02_20260825T211108,2,9.515,BASELINE,F2,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,154,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.62122,40.59,1.028,1,0.0254,0,207.97,0.534,0.04131,1,0.18,19.864,0.1244,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,4,0
