ts_iso,ts_ms,run_id,replicate,experiment_elapsed_s,experiment_phase,selected_fault_code,selected_fault_severity,asset_id,schema_version,model_version,sequence_id,sequence_gap,stream_status,synchronisation_status,control_mode,operating_mode,speed_command_pct,target_rpm,actual_rpm,speed_error_rpm,process_heat_load_w,effective_process_heat_load_w,mechanical_load,effective_mechanical_load,ambient_temperature_c,temperature_c,current_a,current_multiplier,vibration_g,vibration_offset_g,power_w,energy_wh,cooling_rate_c_per_s,cooling_efficiency,thermal_resistance_c_per_w,legacy_thermal_eff_index,co2_g,health_overall,health_status,embedded_fault_code,embedded_fault_class_id,embedded_fault_binary_label,embedded_fault_label,embedded_fault_severity,embedded_fault_active,anomaly,ai_fault_code,ai_fault_label,ai_confidence,ai_severity,accepted_commands,rejected_commands
2026-08-20T07:19:36.865Z,1787210376865,FAN_DT_001_F3_S03_R01_20260820T071935,1,0.924,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,94,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.56766,39.78,1.028,1,0.0254,0,207.97,0.0651,0.02868,1,0.18,13.793,0.0152,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:37.894Z,1787210377894,FAN_DT_001_F3_S03_R01_20260820T071935,1,1.95,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,95,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.55371,39.75,1.028,1,0.0254,0,207.97,0.1193,0.02846,1,0.18,13.684,0.0278,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:38.918Z,1787210378918,FAN_DT_001_F3_S03_R01_20260820T071935,1,2.975,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,96,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.53868,39.72,1.028,1,0.0254,0,207.97,0.1787,0.02823,1,0.18,13.577,0.0416,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:39.944Z,1787210379944,FAN_DT_001_F3_S03_R01_20260820T071935,1,4.003,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,97,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.52398,39.69,1.028,1,0.0254,0,207.97,0.2376,0.028,1,0.18,13.466,0.0554,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:40.972Z,1787210380972,FAN_DT_001_F3_S03_R01_20260820T071935,1,5.029,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,98,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.50942,39.67,1.028,1,0.0254,0,207.97,0.297,0.02777,1,0.18,13.352,0.0692,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:41.999Z,1787210381999,FAN_DT_001_F3_S03_R01_20260820T071935,1,6.057,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,99,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.49517,39.64,1.028,1,0.0254,0,207.97,0.3561,0.02754,1,0.18,13.244,0.083,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:43.030Z,1787210383030,FAN_DT_001_F3_S03_R01_20260820T071935,1,7.088,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,100,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.48113,39.61,1.028,1,0.0254,0,207.97,0.4155,0.02729,1,0.18,13.124,0.0968,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:44.066Z,1787210384066,FAN_DT_001_F3_S03_R01_20260820T071935,1,8.123,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,101,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.46743,39.58,1.028,1,0.0254,0,207.97,0.4746,0.02706,1,0.18,13.013,0.1106,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:45.078Z,1787210385078,FAN_DT_001_F3_S03_R01_20260820T071935,1,9.135,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,102,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.45393,39.55,1.028,1,0.0254,0,207.97,0.534,0.02682,1,0.18,12.895,0.1244,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:46.110Z,1787210386110,FAN_DT_001_F3_S03_R01_20260820T071935,1,10.167,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,103,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.44077,39.53,1.028,1,0.0254,0,207.97,0.5931,0.02658,1,0.18,12.782,0.1382,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-20T07:19:47.135Z,1787210387135,FAN_DT_001_F3_S03_R01_20260820T071935,1,11.192,BASELINE,F3,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,104,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.42782,39.5,1.028,1,0.0254,0,207.97,0.6526,0.02635,1,0.18,12.672,0.1521,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
