ts_iso,ts_ms,run_id,replicate,experiment_elapsed_s,experiment_phase,selected_fault_code,selected_fault_severity,asset_id,schema_version,model_version,sequence_id,sequence_gap,stream_status,synchronisation_status,control_mode,operating_mode,speed_command_pct,target_rpm,actual_rpm,speed_error_rpm,process_heat_load_w,effective_process_heat_load_w,mechanical_load,effective_mechanical_load,ambient_temperature_c,temperature_c,current_a,current_multiplier,vibration_g,vibration_offset_g,power_w,energy_wh,cooling_rate_c_per_s,cooling_efficiency,thermal_resistance_c_per_w,legacy_thermal_eff_index,co2_g,health_overall,health_status,embedded_fault_code,embedded_fault_class_id,embedded_fault_binary_label,embedded_fault_label,embedded_fault_severity,embedded_fault_active,anomaly,ai_fault_code,ai_fault_label,ai_confidence,ai_severity,accepted_commands,rejected_commands
2026-08-19T17:03:52.281Z,1787159032281,FAN_DT_001_F2_S03_R01_20260819T170351,1,0.891,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,297,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.9166,38.82,1.028,1,0.0254,0,207.97,0.0378,0.00693,1,0.18,3.334,0.0088,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:53.304Z,1787159033304,FAN_DT_001_F2_S03_R01_20260819T170351,1,1.91,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,298,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.89855,38.81,1.028,1,0.0254,0,207.97,0.0968,0.00711,1,0.18,3.418,0.0226,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:54.333Z,1787159034333,FAN_DT_001_F2_S03_R01_20260819T170351,1,2.941,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,299,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.88052,38.8,1.028,1,0.0254,0,207.97,0.156,0.0073,1,0.18,3.511,0.0363,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:55.355Z,1787159035355,FAN_DT_001_F2_S03_R01_20260819T170351,1,3.964,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,300,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.86252,38.79,1.028,1,0.0254,0,207.97,0.2152,0.00748,1,0.18,3.595,0.0502,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:56.386Z,1787159036386,FAN_DT_001_F2_S03_R01_20260819T170351,1,4.993,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,301,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.84464,38.79,1.028,1,0.0254,0,207.97,0.2743,0.00763,1,0.18,3.668,0.0639,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:57.410Z,1787159037410,FAN_DT_001_F2_S03_R01_20260819T170351,1,6.017,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,302,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.82681,38.78,1.028,1,0.0254,0,207.97,0.3336,0.00778,1,0.18,3.741,0.0777,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:58.435Z,1787159038435,FAN_DT_001_F2_S03_R01_20260819T170351,1,7.045,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,303,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.80903,38.77,1.028,1,0.0254,0,207.97,0.3929,0.00795,1,0.18,3.821,0.0915,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:03:59.482Z,1787159039482,FAN_DT_001_F2_S03_R01_20260819T170351,1,8.088,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,304,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.79145,38.76,1.028,1,0.0254,0,207.97,0.4519,0.00811,1,0.18,3.9,0.1053,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:04:00.486Z,1787159040486,FAN_DT_001_F2_S03_R01_20260819T170351,1,9.093,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,305,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.77388,38.75,1.028,1,0.0254,0,207.97,0.5112,0.00825,1,0.18,3.967,0.1191,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
2026-08-19T17:04:01.514Z,1787159041514,FAN_DT_001_F2_S03_R01_20260819T170351,1,10.122,BASELINE,F2,0.3,FAN_DT_001,3.0,process-model-3.0.0-build3,306,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.75651,38.75,1.028,1,0.0254,0,207.97,0.5702,0.00841,1,0.18,4.044,0.1329,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,1,0
