ts_iso,ts_ms,run_id,replicate,experiment_elapsed_s,experiment_phase,selected_fault_code,selected_fault_severity,asset_id,schema_version,model_version,sequence_id,sequence_gap,stream_status,synchronisation_status,control_mode,operating_mode,speed_command_pct,target_rpm,actual_rpm,speed_error_rpm,process_heat_load_w,effective_process_heat_load_w,mechanical_load,effective_mechanical_load,ambient_temperature_c,temperature_c,current_a,current_multiplier,vibration_g,vibration_offset_g,power_w,energy_wh,cooling_rate_c_per_s,cooling_efficiency,thermal_resistance_c_per_w,legacy_thermal_eff_index,co2_g,health_overall,health_status,embedded_fault_code,embedded_fault_class_id,embedded_fault_binary_label,embedded_fault_label,embedded_fault_severity,embedded_fault_active,anomaly,ai_fault_code,ai_fault_label,ai_confidence,ai_severity,accepted_commands,rejected_commands
2026-08-19T14:22:55.433Z,1787149375433,FAN_DT_001_F0_S00_R01_20260819T142255,1,0.243,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3940,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.40796,38.01,1.028,1,0.0254,0,207.97,74.0364,0.00204,1,0.18,0.98,17.2505,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,6,0
2026-08-19T14:22:56.467Z,1787149376467,FAN_DT_001_F0_S00_R01_20260819T142255,1,1.278,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3941,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.4204,38.01,1.028,1,0.0254,0,207.97,0.0594,0.0018,1,0.18,0.866,0.0138,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:22:57.507Z,1787149377507,FAN_DT_001_F0_S00_R01_20260819T142255,1,2.317,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3942,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.43317,38.01,1.028,1,0.0254,0,207.97,0.1189,0.00154,1,0.18,0.74,0.0277,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:22:58.524Z,1787149378524,FAN_DT_001_F0_S00_R01_20260819T142255,1,3.335,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3943,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.44612,38.01,1.028,1,0.0254,0,207.97,0.1779,0.00131,1,0.18,0.63,0.0414,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:22:59.549Z,1787149379549,FAN_DT_001_F0_S00_R01_20260819T142255,1,4.359,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3944,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.45948,38.01,1.028,1,0.0254,0,207.97,0.2374,0.00106,1,0.18,0.512,0.0553,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:23:00.581Z,1787149380581,FAN_DT_001_F0_S00_R01_20260819T142255,1,5.39,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3945,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.47301,38,1.028,1,0.0254,0,207.97,0.2964,0.00084,1,0.18,0.404,0.0691,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:23:02.112Z,1787149382112,FAN_DT_001_F0_S00_R01_20260819T142255,1,6.952,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3946,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.48691,38,1.028,1,0.0254,0,207.97,0.3559,0.00059,1,0.18,0.282,0.0829,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:23:02.633Z,1787149382633,FAN_DT_001_F0_S00_R01_20260819T142255,1,7.443,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3947,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.501,38,1.028,1,0.0254,0,207.97,0.4149,0.00036,1,0.18,0.172,0.0967,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:23:03.656Z,1787149383656,FAN_DT_001_F0_S00_R01_20260819T142255,1,8.468,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3948,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.51541,38,1.028,1,0.0254,0,207.97,0.4743,0.00012,1,0.18,0.056,0.1105,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
2026-08-19T14:23:04.712Z,1787149384712,FAN_DT_001_F0_S00_R01_20260819T142255,1,9.522,BASELINE,F0,0,FAN_DT_001,3.0,process-model-3.0.0-build3,3949,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,24.53002,38,1.028,1,0.0254,0,207.97,0.5335,-0.00015,1,0.18,0.072,0.1243,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,7,0
