ts_iso,ts_ms,run_id,replicate,experiment_elapsed_s,experiment_phase,selected_fault_code,selected_fault_severity,asset_id,schema_version,model_version,sequence_id,sequence_gap,stream_status,synchronisation_status,control_mode,operating_mode,speed_command_pct,target_rpm,actual_rpm,speed_error_rpm,process_heat_load_w,effective_process_heat_load_w,mechanical_load,effective_mechanical_load,ambient_temperature_c,temperature_c,current_a,current_multiplier,vibration_g,vibration_offset_g,power_w,energy_wh,cooling_rate_c_per_s,cooling_efficiency,thermal_resistance_c_per_w,legacy_thermal_eff_index,co2_g,health_overall,health_status,embedded_fault_code,embedded_fault_class_id,embedded_fault_binary_label,embedded_fault_label,embedded_fault_severity,embedded_fault_active,anomaly,ai_fault_code,ai_fault_label,ai_confidence,ai_severity,accepted_commands,rejected_commands
2026-08-19T19:47:20.611Z,1787168840611,FAN_DT_001_F4_S06_R01_20260819T194720,1,0.04,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9775,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.65506,38.61,1.028,1,0.0254,0,207.97,44.6842,-0.00878,1,0.18,4.224,10.4114,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,30,0
2026-08-19T19:47:21.650Z,1787168841650,FAN_DT_001_F4_S06_R01_20260819T194720,1,1.078,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9776,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.66544,38.62,1.028,1,0.0254,0,207.97,0.0598,-0.00881,1,0.18,4.236,0.0139,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:22.672Z,1787168842672,FAN_DT_001_F4_S06_R01_20260819T194720,1,2.099,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9777,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.67542,38.62,1.028,1,0.0254,0,207.97,0.1192,-0.00881,1,0.18,4.238,0.0278,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:23.702Z,1787168843702,FAN_DT_001_F4_S06_R01_20260819T194720,1,3.13,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9778,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.68501,38.63,1.028,1,0.0254,0,207.97,0.1784,-0.00883,1,0.18,4.246,0.0416,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:24.734Z,1787168844734,FAN_DT_001_F4_S06_R01_20260819T194720,1,4.161,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9779,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.69432,38.64,1.028,1,0.0254,0,207.97,0.2382,-0.00884,1,0.18,4.252,0.0555,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:25.769Z,1787168845769,FAN_DT_001_F4_S06_R01_20260819T194720,1,5.196,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9780,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.70318,38.65,1.028,1,0.0254,0,207.97,0.2973,-0.00882,1,0.18,4.242,0.0693,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:26.793Z,1787168846793,FAN_DT_001_F4_S06_R01_20260819T194720,1,6.222,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9781,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.71176,38.66,1.028,1,0.0254,0,207.97,0.357,-0.00881,1,0.18,4.237,0.0832,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:27.825Z,1787168847825,FAN_DT_001_F4_S06_R01_20260819T194720,1,7.253,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9782,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.71989,38.67,1.028,1,0.0254,0,207.97,0.4162,-0.00879,1,0.18,4.228,0.097,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:28.854Z,1787168848854,FAN_DT_001_F4_S06_R01_20260819T194720,1,8.282,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9783,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.72771,38.68,1.028,1,0.0254,0,207.97,0.4759,-0.00878,1,0.18,4.223,0.1109,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
2026-08-19T19:47:29.895Z,1787168849895,FAN_DT_001_F4_S06_R01_20260819T194720,1,9.323,BASELINE,F4,0.6,FAN_DT_001,3.0,process-model-3.0.0-build3,9784,1,LIVE,SYNCHRONISED,AUTOMATIC,NORMAL,65,1950,1950,0,145,145,0.3,0.3,25.73512,38.69,1.028,1,0.0254,0,207.97,0.5353,-0.00875,1,0.18,4.209,0.1247,100,HEALTHY,F0,0,0,healthy,0,0,0,,,,,31,0
